STATEFIPS,STATE,ZIPCODE,TotalReturns,AdjustGrossIncome,SalariesWages,NetIncome
17,IL,62839,2949,118747,84011,5523
17,IL,62842,358,14739,10427,252
17,IL,62844,909,38130,26320,885
17,IL,62846,283,11560,8234,165
17,IL,62849,949,38383,28654,1020
17,IL,62850,148,5532,3200,197
17,IL,62851,167,7309,4864,117
17,IL,62853,436,17437,13440,95
17,IL,62854,772,28955,20522,560
17,IL,62858,1331,55538,38010,2069
17,IL,62859,2405,116146,73006,4191
17,IL,62860,262,12739,9123,69
17,IL,62862,161,6864,4261,62
17,IL,62863,4506,230561,149370,8877
17,IL,62864,11191,527627,353323,28206
17,IL,62865,884,44437,31783,876
17,IL,62867,202,8170,5873,148
17,IL,62868,856,37390,25504,1206
17,IL,62869,1198,61318,41088,2284
17,IL,62870,953,35577,26521,574
17,IL,62871,301,17254,10260,488
17,IL,62872,503,19593,15585,650
17,IL,62875,527,25665,17344,284
17,IL,62877,256,12699,7985,150
17,IL,62878,156,6502,4624,48
17,IL,62880,322,14255,9024,182
17,IL,62881,5324,233794,163261,9992
17,IL,62882,1048,36459,27356,551
17,IL,62883,286,13802,10354,68
17,IL,62884,1289,51835,38169,1126
17,IL,62885,373,14283,9107,289
17,IL,62886,180,6807,4902,100
17,IL,62887,153,7078,4031,73
17,IL,62888,888,39591,28990,554
17,IL,62889,378,17002,12462,230
17,IL,62890,1173,51747,38099,941
17,IL,62892,148,5377,3977,-19
17,IL,62893,468,21825,16103,498
17,IL,62894,452,19677,14856,185
17,IL,62895,870,37312,26926,1359
17,IL,62896,5216,212428,152781,8585
17,IL,62897,186,8444,5670,192
17,IL,62898,981,46834,36261,1032
17,IL,62899,736,29704,18426,1038
17,IL,62901,8709,338011,219495,18565
17,IL,62902,2402,129533,85751,5997
17,IL,62903,1316,72795,47270,3038
17,IL,62905,319,13061,9627,44
17,IL,62906,3211,141212,94879,3911
17,IL,62907,972,45141,33355,1332
17,IL,62908,212,10653,6675,1
17,IL,62910,1130,41786,31980,550
17,IL,62912,491,20635,15004,459
17,IL,62914,1082,30250,21592,594
17,IL,62916,421,20542,15367,625
17,IL,62917,1039,40594,29689,671
17,IL,62918,4404,233973,170479,9499
17,IL,62919,358,15340,10637,144
17,IL,62920,1447,64806,44127,1604
17,IL,62922,1241,57074,39334,1483
17,IL,62923,242,9890,7546,45
17,IL,62924,1217,48232,36255,1123
17,IL,62926,921,34911,24580,1568
17,IL,62928,109,4295,3021,0.0001
17,IL,62930,2536,112365,74710,3774
17,IL,62931,633,26384,19128,235
17,IL,62932,661,28504,19731,482
17,IL,62933,550,21932,15509,462
17,IL,62934,411,17327,12837,229
17,IL,62935,838,39196,29855,551
17,IL,62938,1076,44484,29793,376
17,IL,62939,1403,65919,44890,1492
17,IL,62940,209,7579,5147,126
17,IL,62941,326,13929,10469,215
17,IL,62942,249,8872,6739,87
17,IL,62943,286,11805,7906,165
17,IL,62946,5568,258509,177175,11896
17,IL,62947,212,9872,6909,102
17,IL,62948,5665,239277,172178,7903
17,IL,62951,2422,91484,69990,2337
17,IL,62952,1476,62568,46768,1580
17,IL,62954,207,9961,6596,155
17,IL,62956,378,14799,10828,156
17,IL,62957,407,14365,9883,260
17,IL,62958,1090,61538,41630,3461
17,IL,62959,11942,602724,405766,26228
17,IL,62960,4952,216298,153815,4501
17,IL,62963,247,5974,4506,242
17,IL,62964,601,18691,13112,577
17,IL,62966,6898,304374,205557,12305
17,IL,62967,136,5313,3759,-12
17,IL,62969,251,9476,6545,93
17,IL,62970,269,10685,7769,138
17,IL,62972,511,22914,15644,297
17,IL,62974,625,27787,21506,750
17,IL,62975,146,5430,3590,163
17,IL,62976,177,6761,4328,82
17,IL,62977,289,15362,10704,478
17,IL,62979,549,29288,16844,532
17,IL,62982,469,17360,12779,233
17,IL,62983,684,24908,18687,469
17,IL,62984,717,31571,20900,164
17,IL,62985,397,16626,10918,392
17,IL,62987,522,22226,16429,713
17,IL,62988,656,24240,17619,477
17,IL,62990,427,15440,12027,206
17,IL,62992,370,13866,10242,222
17,IL,62994,321,15214,10927,112
17,IL,62995,1666,74978,51530,2077
17,IL,62996,254,10898,7552,120
17,IL,62998,165,8043,4817,95
17,IL,62999,666,21381,15761,421
17,IL,99999,41635,2897060,1579048,26388
18,IN,0,2979091,149369649,110251453,4003854
18,IN,46001,4963,203400,144793,4895
18,IN,46011,8000,394959,252872,10564
18,IN,46012,8942,359690,244274,9458
18,IN,46013,8797,305508,218937,5475
18,IN,46016,7025,166264,127543,5726
18,IN,46017,2937,116358,80489,3292
18,IN,46030,1476,72843,54559,2327
18,IN,46031,1072,69608,38168,1226
18,IN,46032,20519,2736228,1796794,84528
18,IN,46033,16159,2016851,1413569,71720
18,IN,46034,3370,215305,157432,5724
18,IN,46035,544,22916,18156,326
18,IN,46036,5313,195789,144866,3804
18,IN,46037,16156,1649296,1280369,48120
18,IN,46038,18197,1271569,1042335,30929
18,IN,46039,345,16452,10197,211
18,IN,46040,4599,386203,286158,13895
18,IN,46041,11067,441386,335598,8158
18,IN,46044,1416,62901,47404,1372
18,IN,46048,876,32353,27662,911
18,IN,46049,402,18825,13216,117
18,IN,46050,799,37817,28241,1035
18,IN,46051,1324,63217,48685,1201
18,IN,46052,10672,504531,385102,15025
18,IN,46055,4622,388690,306955,9760
18,IN,46056,1133,54975,38907,1141
18,IN,46057,522,24051,17064,293
18,IN,46058,991,47554,36489,521
18,IN,46060,17119,973339,786836,26588
18,IN,46062,14000,1059919,805960,36366
18,IN,46064,6371,378652,280743,9163
18,IN,46065,1638,79293,60504,1784
18,IN,46068,1271,69863,48663,1110
18,IN,46069,3235,155310,116086,4152
18,IN,46070,1011,45743,32111,640
18,IN,46071,1528,80396,58778,2247
18,IN,46072,4475,206181,146001,5804
18,IN,46074,12170,1047065,853599,24908
18,IN,46075,1830,106439,89944,2601
18,IN,46076,753,35191,24405,665
18,IN,46077,11851,1666314,1156335,55415
18,IN,46104,437,19057,14237,255
18,IN,46105,846,36392,28806,474
18,IN,46106,2866,221007,154156,6368
18,IN,46107,6291,236140,189868,4634
18,IN,46110,237,12036,8739,103
18,IN,46112,16341,1073891,847043,26966
18,IN,46113,6635,319124,268914,6587
18,IN,46115,865,39045,28891,931
18,IN,46117,305,14858,10787,190
18,IN,46118,2344,119506,89428,2428
18,IN,46120,2747,118195,89856,2979
18,IN,46121,2207,122341,94743,2180
18,IN,46122,7044,398514,304769,10891
18,IN,46123,15477,1059144,845654,26365
18,IN,46124,3784,155497,119916,4313
18,IN,46126,2263,114828,85278,3475
18,IN,46127,170,6411,4492,70
18,IN,46128,957,43549,33248,519
18,IN,46130,1186,64404,48227,1739
18,IN,46131,13864,661075,504994,15956
18,IN,46133,378,15140,10985,213
18,IN,46135,7489,321391,242922,8310
18,IN,46140,18596,1011830,737387,24011
18,IN,46142,15278,880454,660074,23935
18,IN,46143,23651,1537229,1125807,41041
18,IN,46147,1311,67192,51854,1566
18,IN,46148,2254,105764,76169,2448
18,IN,46149,872,47757,37274,1043
18,IN,46150,348,18074,11409,259
18,IN,46151,14460,727538,541140,17645
18,IN,46156,621,25962,17336,1676
18,IN,46157,1658,91627,71240,1530
18,IN,46158,11409,593552,455871,15215
18,IN,46160,2785,128977,94275,4763
18,IN,46161,1256,59124,44029,1124
18,IN,46162,244,16571,11381,33
18,IN,46163,5840,402486,306932,11176
18,IN,46164,2001,104478,75990,3184
18,IN,46165,716,39243,27868,902
18,IN,46166,1001,39160,31057,1293
18,IN,46167,3082,204636,160199,4300
18,IN,46168,13964,762840,594430,18480
18,IN,46171,814,34392,27446,316
18,IN,46172,1106,47030,35742,837
18,IN,46173,4992,207460,143985,6675
18,IN,46175,277,11637,9594,105
18,IN,46176,13099,565084,424407,15499
18,IN,46180,494,23508,16130,295
18,IN,46181,2310,129681,96982,4381
18,IN,46182,904,40278,28507,1505
18,IN,46184,5660,274135,224377,5744
18,IN,46186,766,42433,28834,768
18,IN,46201,13005,331991,277612,16499
18,IN,46202,7620,400367,320311,11858
18,IN,46203,16512,487798,398042,19025
18,IN,46204,2677,278912,172029,7275
18,IN,46205,13014,561652,446959,22767
18,IN,46208,9323,427208,316560,15664
18,IN,46214,12056,461693,376482,9905
18,IN,46216,945,50710,38152,1019
18,IN,46217,14756,790805,619119,24019
18,IN,46218,13157,301218,230556,13921
18,IN,46219,16877,620360,484008,16181
18,IN,46220,19667,1419134,1026065,56245
18,IN,46221,11734,435114,365283,8419
18,IN,46222,14744,368627,306802,13593
18,IN,46224,17863,542823,450334,12646
18,IN,46225,2900,81170,67624,2747
18,IN,46226,20833,700297,509828,20033
18,IN,46227,26254,973821,769089,27774
18,IN,46228,7569,483091,322874,12695
18,IN,46229,13192,490859,388440,11292
18,IN,46231,4935,219655,186015,4601
18,IN,46234,12278,709917,560033,16770
18,IN,46235,13655,430330,369336,11850
18,IN,46236,13334,1085352,797170,34997
18,IN,46237,19196,1053684,803031,23133
18,IN,46239,12365,656424,529949,14351
18,IN,46240,11029,843914,504283,32883
18,IN,46241,13660,409139,340662,11820
18,IN,46250,10881,696880,487943,18580
18,IN,46254,19521,738322,628537,17833
18,IN,46256,12218,983295,665773,34577
18,IN,46259,5425,414666,326264,9760
18,IN,46260,16703,1101314,649177,38453
18,IN,46268,13167,584443,462754,10769
18,IN,46278,4288,489340,337963,14051
18,IN,46280,3625,225609,153873,6649
18,IN,46290,189,29090,15100,460
18,IN,46303,6690,333060,273177,5787
18,IN,46304,12187,771506,586127,21051
18,IN,46307,29716,1842164,1403079,52485
18,IN,46310,6175,306234,232047,5493
18,IN,46311,10427,728846,530171,14973
18,IN,46312,10994,314015,244167,14579
18,IN,46319,9295,416139,342118,5074
18,IN,46320,5355,139921,114846,6052
18,IN,46321,11854,937684,633522,35061
18,IN,46322,12526,655578,495966,11326
18,IN,46323,10089,374286,308196,7332
18,IN,46324,9986,375060,304791,9172
18,IN,46327,4676,143364,116868,4592
18,IN,46340,535,28331,20667,463
18,IN,46341,4952,280855,211542,4361
18,IN,46342,15187,720336,571927,12767
18,IN,46347,2137,119930,91924,2349
18,IN,46348,521,28802,18135,427
18,IN,46349,1524,73381,57801,844
18,IN,46350,20241,994378,741611,22230
18,IN,46356,8335,445421,352912,7963
18,IN,46360,19767,812928,589091,25542
18,IN,46365,522,24107,20187,82
18,IN,46366,2529,105512,78131,1685
18,IN,46368,18461,870938,698749,16105
18,IN,46371,1654,84387,65835,1209
18,IN,46373,6915,538598,406079,12975
18,IN,46374,482,21639,16333,410
18,IN,46375,12217,835558,617028,18066
18,IN,46381,113,4787,3593,0.0001
18,IN,46382,1014,55576,37959,1483
18,IN,46383,17584,1058109,778551,31958
18,IN,46385,18430,1369565,984623,53473
18,IN,46390,1335,67550,50960,1428
18,IN,46391,2978,161459,125316,4802
18,IN,46392,3424,183248,140227,2322
18,IN,46394,5612,234326,181982,3775
18,IN,46402,2270,51437,37654,3948
18,IN,46403,5440,216028,154207,6521
18,IN,46404,7057,207603,143921,8863
18,IN,46405,5220,178180,148885,3914
18,IN,46406,4047,107327,79603,4783
18,IN,46407,4769,111757,80528,8702
18,IN,46408,6759,214848,164872,6778
18,IN,46409,3417,91189,67244,5232
18,IN,46410,18191,767061,614883,15511
18,IN,46501,1609,64031,47812,2272
18,IN,46504,1549,67942,50341,1376
18,IN,46506,4624,219579,157782,5223
18,IN,46507,4380,272485,182734,6016
18,IN,46508,100,3213,2958,0.0001
18,IN,46510,1575,74351,57865,1541
18,IN,46511,1956,106147,74616,3016
18,IN,46514,18966,839900,611096,14758
18,IN,46516,14114,563049,402228,14297
18,IN,46517,9980,382802,301423,9853
18,IN,46524,950,34293,26945,895
18,IN,46526,13813,597995,447497,20818
18,IN,46528,11097,512306,395353,17339
18,IN,46530,13789,1310018,910675,37292
18,IN,46531,629,24802,20007,699
18,IN,46532,791,33404,22915,818
18,IN,46534,4667,180978,133047,4837
18,IN,46536,1494,75000,51935,1828
18,IN,46538,2004,116058,80177,4543
18,IN,46539,1020,43515,35413,492
18,IN,46540,5100,275755,199747,11508
18,IN,46542,2006,88384,64284,2350
18,IN,46543,1422,60903,50464,2874
18,IN,46544,14572,598381,453830,15475
18,IN,46545,12019,517728,357613,12405
18,IN,46550,5396,227230,169007,8800
18,IN,46552,3042,145466,115132,2876
18,IN,46553,1609,74338,56080,3058
18,IN,46554,2026,95762,73525,1772
18,IN,46555,1389,59469,43929,1229
18,IN,46561,6115,285347,232021,6487
18,IN,46562,2149,92044,71051,1727
18,IN,46563,10540,462599,338631,12311
18,IN,46565,3263,131395,95393,8412
18,IN,46567,4513,243001,153286,5762
18,IN,46570,461,19173,14316,193
18,IN,46571,2168,80203,62210,5615
18,IN,46573,1621,80881,55433,3392
18,IN,46574,3598,151645,116413,3587
18,IN,46580,9862,479656,369911,10404
18,IN,46582,5813,305389,239140,7294
18,IN,46590,1986,116058,83691,2706
18,IN,46601,1956,49050,36347,2370
18,IN,46613,4544,110364,94682,3043
18,IN,46614,14519,762366,511368,22830
18,IN,46615,7040,254457,198379,7961
18,IN,46616,2652,89195,72812,2784
18,IN,46617,4326,270017,186276,8532
18,IN,46619,9268,289621,229280,7912
18,IN,46628,11769,475470,360607,13019
18,IN,46635,3011,151454,103905,4558
18,IN,46637,7095,319790,238758,7887
18,IN,46701,3423,151103,116496,2553
18,IN,46702,1032,42625,32853,227
18,IN,46703,8147,373168,256670,10339
18,IN,46705,754,28834,23368,453
18,IN,46706,8752,447909,320218,9253
18,IN,46710,2148,98946,79176,1855
18,IN,46711,2969,125592,77447,8573
18,IN,46714,6768,314412,213771,7218
18,IN,46721,2163,92802,68253,1518
18,IN,46723,3573,174620,133306,2834
18,IN,46725,11037,525913,398740,9769
18,IN,46730,610,30588,22474,370
18,IN,46731,293,15370,10269,185
18,IN,46732,1385,49065,41011,782
18,IN,46733,8603,377249,272350,11428
18,IN,46737,3451,172991,107312,5231
18,IN,46738,3515,131505,105704,1940
18,IN,46740,1456,52501,30922,7219
18,IN,46741,1599,71134,44110,7855
18,IN,46742,1482,71532,49033,1895
18,IN,46743,1018,44369,33102,1571
18,IN,46745,936,49821,36379,606
18,IN,46746,1723,68525,50039,1290
18,IN,46747,1162,49694,36377,735
18,IN,46748,2717,196443,143105,4489
18,IN,46750,12233,505780,385035,10325
18,IN,46755,6863,285986,214845,5519
18,IN,46759,261,10452,7288,162
18,IN,46760,598,23697,18162,356
18,IN,46761,4950,189306,139030,11099
18,IN,46763,795,39135,30030,477
18,IN,46764,627,27529,22320,675
18,IN,46765,2430,182522,124155,4292
18,IN,46766,272,11587,9414,63
18,IN,46767,3563,129131,109007,3182
18,IN,46770,1244,65694,47025,1048
18,IN,46772,1096,54324,25589,6042
18,IN,46773,1744,87374,58065,1697
18,IN,46774,7867,335744,253423,9306
18,IN,46776,740,25133,19052,510
18,IN,46777,2979,143073,106665,1800
18,IN,46779,939,37499,28515,368
18,IN,46781,422,17239,13290,159
18,IN,46783,3057,217752,157842,2551
18,IN,46784,1039,48388,35179,894
18,IN,46785,647,29753,22632,389
18,IN,46787,1723,73709,57400,2311
18,IN,46788,1377,75915,57606,4284
18,IN,46791,440,21395,15667,283
18,IN,46792,1882,83818,54684,804
18,IN,46793,1938,83313,63376,2228
18,IN,46794,601,23274,18003,241
18,IN,46795,2643,130987,87307,3156
18,IN,46797,1709,83146,58331,2458
18,IN,46798,709,30722,23251,478
18,IN,46802,4139,120625,89322,4860
18,IN,46803,3791,78760,61832,4693
18,IN,46804,13692,955956,644741,20071
18,IN,46805,9716,330966,255362,9257
18,IN,46806,9727,228695,182133,10158
18,IN,46807,7195,270359,212557,9408
18,IN,46808,9113,285711,234330,5441
18,IN,46809,4448,152067,119762,2796
18,IN,46814,5695,1244106,553440,14533
18,IN,46815,12825,583815,421743,10654
18,IN,46816,7655,241191,187630,6655
18,IN,46818,8792,421410,334933,7944
18,IN,46819,4327,172389,130997,2966
18,IN,46825,13752,662161,472432,19664
18,IN,46835,16705,853532,641628,21391
18,IN,46845,10156,881739,606026,25434
18,IN,46901,17150,700563,483018,14566
18,IN,46902,17183,785829,541648,16040
18,IN,46910,1484,59200,47590,1482
18,IN,46911,650,30246,21297,681
18,IN,46913,599,36218,23422,333
18,IN,46914,906,38653,27114,532
18,IN,46915,330,13959,10191,83
18,IN,46917,792,36890,25682,833
18,IN,46919,1070,50105,33448,1205
18,IN,46920,473,25290,19100,217
18,IN,46923,3687,168863,120546,4013
18,IN,46926,764,32682,24461,407
18,IN,46928,2241,93230,67020,1670
18,IN,46929,1486,68590,48411,1341
18,IN,46932,1593,78506,55205,1257
18,IN,46933,3065,111894,86938,1533
18,IN,46936,2843,154232,108755,2384
18,IN,46938,1465,57419,41186,1127
18,IN,46939,918,38170,25224,918
18,IN,46940,1158,54613,38876,536
18,IN,46941,562,22356,16832,483
18,IN,46943,129,3269,2488,0.0001
18,IN,46947,13270,514280,387301,9037
18,IN,46950,339,14441,10241,206
18,IN,46951,946,36614,26886,721
18,IN,46952,9351,421888,286254,13315
18,IN,46953,9064,286425,211468,6924
18,IN,46960,504,20660,13942,510
18,IN,46962,4018,166578,113459,4264
18,IN,46970,10412,413510,298985,9681
18,IN,46974,803,32310,24482,648
18,IN,46975,6425,279427,195077,8831
18,IN,46978,971,44516,32745,603
18,IN,46979,2218,128244,94136,1907
18,IN,46982,1185,50085,38767,967
18,IN,46985,642,28601,20344,543
18,IN,46986,873,40683,27553,1059
18,IN,46988,372,15853,10381,540
18,IN,46989,1694,74314,57756,1364
18,IN,46990,339,16226,11682,86
18,IN,46991,818,32202,22950,638
18,IN,46992,7736,325905,229873,7717
18,IN,46994,1250,59439,42939,678
18,IN,46996,3159,149827,99105,4377
18,IN,47001,5086,226870,172047,5202
18,IN,47003,432,16777,10986,296
18,IN,47006,5533,345522,259184,9327
18,IN,47010,107,4953,3485,58
18,IN,47011,364,14593,11488,417
18,IN,47012,4644,209779,152804,5267
18,IN,47016,444,20748,14514,438
18,IN,47017,275,11463,9454,155
18,IN,47018,2009,88803,66924,1774
18,IN,47020,441,16701,13437,403
18,IN,47022,1473,85148,67753,2226
18,IN,47023,747,28137,22036,503
18,IN,47024,1239,42011,33613,1990
18,IN,47025,10596,584447,441558,12952
18,IN,47030,651,22363,17093,738
18,IN,47031,2314,97724,76311,1703
18,IN,47032,1705,72743,59672,1131
18,IN,47036,537,30195,23719,594
18,IN,47037,1922,76178,60206,1208
18,IN,47038,483,17937,14186,358
18,IN,47040,2465,104602,80137,2165
18,IN,47041,2860,132766,103897,2235
18,IN,47042,1922,74723,54751,2259
18,IN,47043,2259,83403,65164,2620
18,IN,47060,3192,174929,136312,4810
18,IN,47102,2692,92738,73404,1785
18,IN,47106,2091,109051,79250,3487
18,IN,47108,964,34333,26920,1020
18,IN,47110,210,6833,5583,203
18,IN,47111,6704,321555,257168,7583
18,IN,47112,7556,341879,260663,10078
18,IN,47114,184,8818,6902,119
18,IN,47115,1074,48550,39077,1148
18,IN,47116,335,11044,8211,225
18,IN,47117,1964,89448,69086,1992
18,IN,47118,1400,47739,36992,1835
18,IN,47119,5453,446128,307093,16310
18,IN,47120,401,14853,11294,523
18,IN,47122,5024,296131,230344,7498
18,IN,47124,2102,130658,100914,1976
18,IN,47125,693,24043,18504,588
18,IN,47126,1875,87632,69672,1803
18,IN,47129,9432,318199,246948,5032
18,IN,47130,21629,946302,730685,22270
18,IN,47135,562,23300,17651,299
18,IN,47136,2077,116771,91127,2068
18,IN,47137,568,22497,16839,272
18,IN,47138,1939,77734,61614,2120
18,IN,47140,1128,39333,31007,816
18,IN,47141,663,30674,23761,648
18,IN,47142,368,13227,10940,129
18,IN,47143,1508,77711,61955,1847
18,IN,47145,902,33206,27030,702
18,IN,47147,441,19547,14501,458
18,IN,47150,22326,953965,733912,27137
18,IN,47161,1576,69996,56162,801
18,IN,47162,395,16924,12147,372
18,IN,47163,668,29722,22533,557
18,IN,47164,1617,70574,53566,1205
18,IN,47165,2566,103812,84920,2031
18,IN,47166,674,26337,21511,705
18,IN,47167,6688,260870,198304,7521
18,IN,47170,6330,245354,191632,5000
18,IN,47172,7866,463556,348269,14006
18,IN,47175,379,13932,10605,313
18,IN,47177,610,26312,21191,384
18,IN,47201,20301,1131065,868035,26752
18,IN,47203,12604,725910,529840,18216
18,IN,47220,2452,116974,86688,1796
18,IN,47223,677,24077,19504,525
18,IN,47224,215,7506,5815,157
18,IN,47227,699,27404,22344,279
18,IN,47229,1471,55911,43771,516
18,IN,47230,914,35449,27226,487
18,IN,47231,534,19456,14798,350
18,IN,47232,1177,55573,44024,751
18,IN,47234,688,33981,24409,768
18,IN,47235,787,34498,26542,1124
18,IN,47240,9973,436843,327797,10507
18,IN,47243,2272,94665,68685,2589
18,IN,47244,364,16686,12123,178
18,IN,47246,1973,84783,66167,2392
18,IN,47250,10057,463875,328546,12211
18,IN,47260,777,26175,20559,543
18,IN,47264,598,21464,16887,581
18,IN,47265,9146,337648,265430,5626
18,IN,47270,337,12869,10304,182
18,IN,47272,937,39033,29271,881
18,IN,47273,846,37436,30080,668
18,IN,47274,15448,689177,555210,13257
18,IN,47281,726,30825,23157,533
18,IN,47283,1642,61351,46885,2081
18,IN,47302,11865,361267,273911,9563
18,IN,47303,9628,325909,244414,7733
18,IN,47304,13549,727694,487465,20600
18,IN,47305,1481,36221,28129,1258
18,IN,47320,1947,85557,63638,2472
18,IN,47325,333,12147,8970,185
18,IN,47326,780,28429,19500,3094
18,IN,47327,1929,76368,53169,1888
18,IN,47330,2463,115959,83492,3303
18,IN,47331,9784,368286,267893,11719
18,IN,47334,1587,72877,50381,1637
18,IN,47336,1633,60120,45002,1045
18,IN,47338,1229,51372,36592,1663
18,IN,47339,293,12042,9646,281
18,IN,47340,1344,57875,41092,1279
18,IN,47341,988,42692,30977,1641
18,IN,47342,1245,56185,38005,1219
18,IN,47345,605,27295,19325,465
18,IN,47346,1846,79872,58534,1974
18,IN,47348,4419,173336,120324,3352
18,IN,47352,445,20091,13681,140
18,IN,47353,2578,109030,78062,4815
18,IN,47354,495,21687,15191,310
18,IN,47355,1292,47147,35528,1215
18,IN,47356,2769,125050,86490,3658
18,IN,47357,602,22816,16853,614
18,IN,47358,432,16425,10727,267
18,IN,47359,1397,52986,38528,531
18,IN,47360,641,29655,20243,555
18,IN,47362,12239,485907,331110,11091
18,IN,47368,1310,53817,37620,1771
18,IN,47369,577,18440,14212,500
18,IN,47371,5596,215388,162841,6098
18,IN,47373,962,35016,23476,566
18,IN,47374,20069,800815,561102,26782
18,IN,47380,879,32142,24497,845
18,IN,47383,1315,66874,48331,1327
18,IN,47384,938,41139,30748,609
18,IN,47385,740,31475,23136,267
18,IN,47386,562,26524,17706,342
18,IN,47387,340,13331,10022,234
18,IN,47390,2345,84376,60771,2215
18,IN,47393,614,25380,18809,558
18,IN,47394,3807,155648,109481,4547
18,IN,47396,3361,215356,143152,6832
18,IN,47401,16857,1133716,759492,41448
18,IN,47403,14498,588932,478968,15317
18,IN,47404,9132,408226,301730,11865
18,IN,47406,161,1758,1570,0.0001
18,IN,47408,7963,411087,265379,11657
